Index,EAN,Internal ID,Stock,Price
1707,4.68216E+12,6,842,309
1708,2.5696E+12,41,51,323
1709,1.91228E+12,80,139,182
1710,2.71718E+12,44,35,614
1711,8.24552E+12,69,858,219
1712,7.95493E+12,6,922,580
1713,2.35215E+12,65,257,57
1714,8.90119E+12,62,472,78
1715,8.88418E+12,83,650,514
1716,3.43513E+12,1,516,972
1717,41501544716,29,974,634
1718,9.2289E+12,80,919,912
1719,8.57351E+12,79,760,673
1720,7.15294E+11,79,462,455
1721,3.69753E+11,12,323,541
1722,7.61201E+12,51,204,683
1723,4.08844E+12,89,196,39
1724,4.12937E+12,58,595,58
1725,4.91408E+12,92,630,282
1726,5.50624E+12,91,27,844
1727,4.21895E+12,32,911,767
1728,2.51685E+12,42,518,833
1729,3.19467E+12,60,712,174
1730,4.4205E+12,93,5,438
1731,4.25896E+12,13,210,428
1732,1.41769E+12,57,135,384
1733,4.20018E+12,30,414,539
1734,4.66109E+12,68,929,531
1735,3.80365E+12,63,417,22
1736,3.25076E+12,14,274,160
1737,1.46889E+12,44,552,273
1738,8.7225E+12,68,729,410
1739,4.85393E+12,67,369,39
1740,7.65292E+12,88,753,308
1741,9.58948E+12,89,662,591
1742,8.61354E+12,45,908,35
1743,8.0711E+12,85,536,242
1744,8.45647E+11,46,640,338
1745,5.50518E+12,37,787,600
1746,9.19342E+11,99,326,934
1747,9.71783E+12,39,160,807
1748,2.2694E+12,17,819,39
1749,7.57819E+12,12,948,709
1750,6.77174E+12,70,814,337
1751,7.5953E+12,23,917,607
1752,1.02683E+12,29,232,48
1753,7.19254E+12,29,374,651
1754,3.94319E+12,91,363,795
1755,1.17229E+11,1,99,151
1756,4.28685E+12,61,235,132
1757,1.74251E+12,16,82,538
1758,5.3165E+12,17,240,833
1759,2.6031E+12,37,621,551
1760,5.31742E+12,3,987,913
1761,7.33207E+12,77,428,716
1762,7.02106E+12,33,810,996
1763,6.04556E+12,95,170,111
1764,7.01435E+12,93,960,508
1765,2.92747E+12,68,809,469
1766,4.91825E+12,31,755,354
1767,7.93223E+12,89,850,141
1768,5.79193E+12,60,480,873
1769,2.87684E+12,47,553,118
1770,5.92065E+12,74,656,132
1771,4.25105E+12,94,13,307
1772,7.34356E+12,98,748,833
1773,1.4231E+12,2,695,119
1774,6.58695E+12,75,985,858
1775,3.4471E+12,78,486,807
1776,5.25971E+12,33,830,838
1777,1.42533E+12,95,25,161
1778,7.27508E+12,32,118,530
1779,5.65975E+12,44,116,978
1780,3.47323E+12,69,512,38
1781,2.43011E+12,83,530,722
1782,3.90235E+12,60,440,93
1783,6.94496E+12,7,777,835
1784,6.73545E+12,89,160,650
1785,8.51191E+11,37,404,43
1786,7.25511E+12,25,538,116
1787,4.03962E+11,25,963,931
1788,8.08892E+12,30,352,483
1789,2.00038E+12,73,331,140
1790,3.2753E+12,27,297,394
1791,2.02879E+12,42,193,291
1792,1.79762E+12,71,831,952
1793,4.79237E+11,41,902,730
1794,6.26834E+12,76,241,526
1795,9.35701E+12,33,31,576
1796,2.86842E+12,85,926,330
1797,7.99719E+12,63,106,504
1798,7111549992,48,343,561
1799,4.46411E+12,97,517,351
1800,3.85291E+12,77,595,813
1801,4.88326E+12,30,748,546
1802,3.16668E+12,34,320,108
1803,3.43634E+12,81,91,404
1804,4.57238E+12,90,148,309
1805,7.89221E+12,9,41,899
1806,5.17887E+12,12,979,139
1807,4.54522E+12,27,541,600
1808,9.55622E+12,76,885,19
1809,3.81302E+12,58,223,55
1810,5.59127E+12,75,278,93
1811,5.65872E+12,65,310,706
1812,1.90724E+12,94,650,785
1813,4.32429E+12,50,641,779
1814,5.48141E+12,82,841,142
1815,6.24428E+12,65,885,468
1816,6.31366E+12,16,284,19
1817,4.57561E+12,54,173,931
1818,5.30112E+12,9,882,198
1819,9.21262E+12,17,738,391
1820,3.70454E+12,97,380,983
1821,8.90046E+12,64,981,740
1822,6.63034E+12,70,709,440
1823,9.5256E+12,47,232,179
1824,3.84565E+12,78,538,118
1825,3.00577E+12,97,603,421
1826,9.4434E+12,36,908,395
1827,8.66173E+11,87,53,44
1828,1.81583E+12,55,614,800
1829,9.90368E+12,9,923,72
1830,1.99786E+12,18,358,675
1831,2.486E+12,88,828,310
1832,6.37166E+11,89,252,637
1833,5.98521E+11,28,548,506
1834,6.70193E+12,59,724,411
1835,4.57844E+12,28,121,308
1836,2.57645E+12,69,750,176
1837,3.74909E+11,25,934,394
1838,8.59134E+12,24,523,279
1839,3.92559E+12,70,271,898
1840,4.50864E+12,58,235,976
1841,4.10904E+12,87,583,877
1842,5.98045E+12,85,506,826
1843,2.08272E+12,74,19,582
1844,8.37666E+11,91,877,110
1845,1.48958E+12,22,323,403
1846,3.4626E+12,18,287,76
1847,4.21561E+12,98,955,835
1848,1.80215E+12,58,140,32
1849,8.20988E+12,7,440,492
1850,6.79888E+12,28,776,385
1851,2.19869E+12,71,873,499
1852,1.14973E+12,59,956,833
1853,4.83572E+12,7,958,171
1854,4.61824E+12,17,675,183
1855,3.14453E+12,40,861,417
1856,1.82337E+12,59,732,297
1857,3.37861E+12,23,203,224
1858,9.16402E+12,80,948,633
1859,1.16079E+12,33,701,582
1860,8.3581E+12,12,966,11
1861,9.39209E+12,11,55,980
1862,2.57908E+11,73,782,127
1863,4.28833E+12,11,58,821
1864,1.83017E+12,47,627,89
1865,2.77232E+12,48,117,928
1866,7.20193E+12,81,839,361
1867,3.83486E+12,91,313,593
1868,5.90777E+12,50,855,808
1869,5.90524E+12,47,506,884
1870,8.81467E+12,43,876,870
1871,1.76007E+12,72,599,266
1872,1.4298E+12,15,597,495
1873,7.6124E+12,86,488,105
1874,7.63488E+12,27,694,161
1875,2.16124E+12,5,309,145
1876,2.04181E+12,34,861,827
1877,6.05194E+12,27,285,987
1878,9.95008E+12,45,166,738
1879,1.61081E+12,15,766,129
1880,1.52932E+12,17,102,838
1881,9.14404E+12,49,92,137
1882,4.73444E+12,45,261,605
1883,9.53581E+12,53,921,724
1884,7.88177E+11,2,444,93
1885,7.51344E+12,55,107,833
1886,5.55821E+12,19,945,662
1887,7.39973E+12,10,857,5
1888,8.85692E+12,23,522,734
1889,3.74229E+12,62,883,984
1890,7.80902E+12,63,313,273
1891,4.86954E+12,94,881,517
1892,6.30737E+12,14,696,592
1893,9.01488E+12,55,341,573
1894,8.37574E+12,56,607,866
1895,5.55161E+12,34,367,930
1896,2.18635E+11,9,296,528
1897,8.59342E+12,33,199,731
1898,7.49898E+12,40,992,112
1899,6.82523E+12,74,941,518
1900,3.01558E+12,36,766,71
1901,8.73983E+12,83,347,948
1902,5.45526E+12,34,937,560
1903,1.09929E+12,98,688,907
1904,2.70802E+12,51,340,347
1905,6.23655E+12,11,730,481
1906,3.91151E+12,23,464,137
1907,6.99722E+12,75,729,815
1908,2.17627E+12,69,50,524
1909,2.87188E+11,90,734,708
1910,2.85517E+12,33,246,236
1911,3.96396E+12,98,737,130
1912,5.95036E+12,82,23,877
1913,1.11602E+12,74,803,849
1914,1.23456E+12,80,136,812
1915,8.32101E+12,38,815,788
1916,5.31449E+12,34,433,511
1917,6.61537E+12,50,960,498
1918,2.16542E+12,54,980,849
1919,7.48582E+12,7,116,177
1920,2.25645E+12,13,602,17
1921,7.57113E+11,48,385,838
1922,6.5904E+12,19,949,501
1923,4.92117E+12,74,363,285
1924,1.28062E+12,83,839,155
1925,9.58774E+12,47,599,980
1926,3.7964E+11,67,354,648
1927,1.59851E+12,55,992,289
1928,6.41747E+12,42,165,215
1929,7.42489E+12,91,702,614
1930,1.67148E+12,63,982,672
1931,9.51537E+12,84,652,142
1932,4.48637E+11,39,349,449
1933,8.50331E+11,92,238,215
1934,5.99706E+12,67,752,280
1935,1.41707E+11,64,786,47
1936,5.64395E+12,35,774,931
1937,3.09819E+11,77,315,704
1938,6.81446E+12,20,550,157
1939,9.29828E+12,57,475,76
1940,7.49662E+11,84,502,480
1941,8.32128E+12,97,662,833
1942,7.51644E+12,26,860,697
1943,2.99958E+12,31,586,525
1944,6.21352E+12,30,827,679
1945,3.50073E+12,75,289,123
1946,9.75646E+12,38,773,235
1947,6.96947E+12,41,699,898
1948,47853329810,25,167,538
1949,4.25089E+12,41,947,647
1950,3.50681E+12,49,799,970
1951,8.14651E+12,8,750,453
1952,1.00718E+12,31,790,781
1953,1.76975E+12,88,764,135
1954,4.37717E+12,97,633,25
1955,5.41628E+12,18,532,635
1956,1.03496E+12,78,841,361
1957,6.69728E+12,83,753,820
1958,9.54091E+12,28,650,265
1959,3.17186E+12,12,898,691
1960,5.43294E+12,51,487,43
1961,8.07905E+12,16,160,130
1962,1.37122E+11,58,908,305
1963,3.85585E+12,94,754,680
1964,9.69511E+12,66,309,836
1965,6.93374E+12,75,278,477
1966,9.78361E+11,31,459,405
1967,7.22002E+12,28,320,977
1968,5.0908E+12,25,753,825
1969,9.1161E+12,31,174,792
1970,2.58931E+12,57,973,231
1971,7.45559E+11,64,998,12
1972,5.81957E+12,71,139,710
1973,9.05647E+12,17,458,417
1974,7.0189E+12,23,368,762
1975,5.36531E+12,76,942,840
1976,9.68129E+11,32,193,645
1977,1.14996E+12,24,613,414
1978,1.08815E+12,34,25,465
1979,2.97138E+12,69,467,776
1980,5.67897E+12,28,539,241
1981,9.82818E+12,72,274,932
1982,7.9452E+12,82,70,426
1983,5.39326E+12,71,806,626
1984,5.62572E+12,94,782,428
1985,4.02877E+12,84,28,613
1986,9.32709E+12,16,93,526
1987,7.84606E+12,38,561,982
1988,8.63412E+12,98,637,218
1989,5.88417E+12,52,262,489
1990,6.44321E+12,42,222,94
1991,2.66787E+12,50,25,837
1992,6.15907E+11,6,265,477
1993,2.86365E+12,14,522,752
1994,9.95475E+12,71,369,632
1995,5.81368E+12,13,450,254
1996,5.99414E+12,37,960,513
1997,5.75523E+12,1,746,33
1998,4.77562E+12,63,134,475
1999,7.51307E+12,86,57,363
2000,6.19719E+12,19,507,509
2001,2.66728E+12,52,110,578
2002,8.91122E+12,91,225,488
2003,6.76802E+12,82,584,73
2004,3.39438E+12,89,741,163
2005,2.61882E+12,46,473,350
2006,9.40224E+12,94,662,910
2007,7.72161E+12,91,350,800
2008,3.78845E+12,65,577,745
2009,2.07861E+12,27,899,591
2010,2.39582E+12,75,889,891
2011,1.96908E+11,70,854,136
2012,1.09249E+12,87,167,945
2013,4.43736E+12,35,330,92
2014,9.10214E+11,61,775,611
2015,6.1487E+12,52,129,967
2016,1.74958E+12,29,519,659
2017,5.91522E+12,95,848,912
2018,8.31668E+12,86,552,578
2019,5.86771E+12,40,823,513
2020,4.27958E+12,38,752,772
2021,9.75285E+11,86,299,55
2022,2.58526E+12,98,353,820
2023,6.54756E+12,25,919,514
2024,1.12445E+12,35,373,548
2025,7.14514E+11,9,388,718
2026,2.76935E+12,49,319,593
2027,9.53233E+12,54,559,765
2028,2.94375E+12,94,602,129
2029,8.84712E+12,59,136,159
2030,4.0122E+12,58,89,663
2031,1.57991E+12,4,771,650
2032,8.4252E+12,7,283,495
2033,3.60951E+12,40,174,801
2034,1.11005E+12,23,696,408
2035,60283534630,34,904,599
2036,1.06441E+12,1,768,284
2037,3.09398E+11,29,144,517
2038,9.08464E+12,94,418,474
2039,9.39606E+12,12,866,801
2040,7.28165E+12,23,207,419
2041,2.30735E+11,7,641,937
2042,6.13992E+12,59,415,252
2043,7.30498E+11,18,252,53
2044,7.72762E+12,74,961,488
2045,3.20434E+12,82,16,41
2046,1.04144E+12,50,94,175
2047,3.50633E+12,32,635,475
2048,8.87879E+12,62,187,603
2049,2.24966E+12,60,824,499
2050,3.69856E+12,93,615,327
2051,3.50134E+12,79,696,105
2052,6.63532E+12,40,864,208
2053,8.39955E+12,86,667,420
2054,6.43145E+12,47,688,783
2055,1.35628E+12,67,975,514
2056,2.04281E+12,68,148,340
2057,6.98576E+12,64,443,495
2058,2.82521E+12,65,964,692
2059,3.05252E+11,53,233,510
2060,3.35043E+12,33,257,574
2061,6.02883E+11,16,800,71
2062,4.89228E+12,80,566,648
2063,1.11143E+12,62,22,538
2064,1.74207E+12,20,373,952
2065,15182824900,94,73,686
2066,1.85539E+12,66,665,451
2067,8.89652E+12,49,138,570
2068,5.83445E+12,8,230,41
2069,3.33716E+12,31,289,792
2070,8.45697E+12,79,786,925
2071,1.88115E+12,65,541,53
2072,1.22742E+12,30,955,551
2073,3.34146E+12,59,393,201
2074,7.79989E+12,68,356,134
2075,6.39391E+12,9,901,302
2076,9.28205E+12,22,220,619
2077,6.97151E+12,67,559,418
2078,5.39176E+12,35,954,569
2079,6.05734E+12,24,538,146
2080,8.43488E+12,92,629,603
2081,8.90909E+12,8,633,23
2082,4.02354E+12,25,866,623
2083,9.75179E+12,85,308,578
2084,5.73191E+12,63,182,930
2085,7.62954E+12,57,864,770
2086,3.7471E+12,4,674,573
2087,7.09726E+12,84,481,592
2088,3.95405E+12,37,716,74
2089,7.49039E+12,89,207,676
2090,1.55395E+12,17,369,28
2091,4.42693E+12,2,885,647
2092,4.68254E+12,87,678,576
2093,5.35526E+12,78,86,256
2094,6.05916E+12,79,676,954
2095,9.44589E+12,82,898,966
2096,7.39959E+12,66,809,889
2097,4.36529E+12,60,76,931
2098,8.5178E+12,73,308,232
2099,7.49944E+12,31,312,72
2100,5.00313E+12,97,202,137
2101,9.29682E+12,32,232,251
2102,4.02858E+11,63,801,865
2103,9.42352E+12,14,223,190
2104,7.26467E+12,81,887,634
2105,7.26653E+12,36,106,732
2106,6.57119E+12,53,422,196
2107,4.835E+12,48,407,491
2108,6.81935E+12,78,233,871
2109,5.74064E+12,66,104,331
2110,6.483E+12,56,270,393
2111,6.11746E+12,47,317,430
2112,6.60393E+12,57,888,265
2113,7.94596E+12,12,822,287
2114,6.13583E+12,66,828,797
2115,1.40106E+12,71,795,516
2116,6.70713E+11,75,769,718
2117,6.52871E+12,88,92,582
2118,3.95817E+12,5,370,540
2119,1.21154E+12,66,984,209
2120,3.34635E+12,86,673,578
2121,2.70065E+12,98,26,615
2122,6.02955E+12,57,691,63
2123,8.18536E+12,75,911,441
2124,9.68621E+12,7,247,95
2125,5.02299E+12,92,325,664
2126,8.97671E+12,48,241,741
2127,3.07517E+12,27,908,670
2128,8.33657E+12,54,41,381
2129,2.06036E+12,39,83,686
2130,7.37718E+12,27,715,940
2131,7.64041E+12,8,684,146
2132,2.51237E+12,17,653,992
2133,7.50448E+12,72,542,867
2134,9.95431E+12,70,865,152
2135,3.81705E+12,88,70,951
2136,7.995E+12,34,232,61
2137,5.5412E+12,94,489,69
2138,5.23132E+12,44,534,484
2139,9.54153E+12,24,778,169
2140,8.33065E+11,28,321,295
2141,3.70659E+12,52,220,51
2142,3.60487E+12,20,962,90
2143,8.60381E+12,31,690,312
2144,6.50352E+12,5,423,870
2145,1.08597E+12,90,61,739
2146,2.99396E+11,46,531,426
2147,6.33499E+12,80,843,819
2148,4.95073E+12,1,501,902
2149,4.52032E+12,58,609,574
2150,4.76745E+12,28,96,345
2151,6.07334E+12,49,450,937
2152,5.46164E+12,56,147,322
2153,9.27972E+12,11,524,264
2154,3.99307E+12,48,142,548
2155,2.21604E+12,9,927,511
2156,7.04785E+12,62,128,254
2157,2.92912E+11,20,181,386
2158,8.97218E+12,78,112,845
2159,9.31045E+12,33,451,786
2160,8.08626E+12,36,788,994
2161,6.5171E+12,46,657,395
2162,1.47048E+12,19,381,323
2163,2.00568E+12,91,644,573
2164,8.42828E+12,17,498,942
2165,4.39693E+12,31,610,670
2166,7.29941E+12,44,786,524
2167,6.44191E+12,19,615,281
2168,5.57249E+12,64,373,864
2169,9.56737E+12,41,904,816
2170,1.27506E+12,29,17,61
2171,4.13681E+12,73,446,67
2172,6.92361E+11,75,652,501
2173,2.6769E+12,68,204,234
2174,7.91366E+11,32,435,92
2175,1.33339E+12,49,512,894
2176,7.06126E+12,30,55,885
2177,5.3893E+12,17,984,587
2178,3.50435E+11,43,237,122
2179,1.31058E+12,80,591,169
2180,2.77149E+12,61,679,893
2181,6.23926E+12,11,475,993
2182,5.52634E+12,95,526,513
2183,7.98917E+12,78,409,471
2184,9.96141E+12,25,37,17
2185,3.06658E+12,60,312,453
2186,5.4492E+12,95,382,205
2187,6.26658E+12,73,333,768
2188,9.15764E+11,65,589,179
2189,3.58843E+12,97,746,609
2190,3.87534E+12,35,275,727
2191,1.127E+12,65,27,975
2192,7.03492E+12,56,698,685
2193,8.90808E+12,86,455,212
2194,8.64098E+12,13,30,119
2195,6.29217E+12,47,158,656
2196,4.05951E+11,35,101,669
2197,2.17951E+12,11,785,879
2198,7.74136E+12,90,616,110
2199,4.17233E+12,50,984,931
2200,7.33954E+12,27,530,40
2201,16045884246,18,970,435
2202,5.80024E+12,49,820,752
2203,9.09924E+12,22,704,219
2204,2.68947E+12,29,427,810
2205,7.89828E+12,60,297,907
2206,5.85201E+12,21,850,344
2207,38337529208,78,753,707
2208,6.6183E+12,7,637,348
2209,1.34215E+12,74,93,483
2210,1.95991E+12,52,415,712
2211,6.84984E+11,60,444,114
2212,1.90788E+11,79,754,185
2213,9.26959E+12,81,701,573
2214,1.13459E+12,97,537,453
2215,3.43967E+12,40,14,451
2216,3.62491E+12,83,385,453
2217,9.88909E+12,4,844,659
2218,3.84209E+12,27,653,324
2219,8.60176E+12,88,618,30
2220,7.13999E+12,82,331,505
2221,1.74835E+12,78,711,641
2222,2.36314E+12,31,640,981
2223,1.16006E+12,31,7,767
2224,2.78612E+12,66,674,464
2225,2.37674E+12,58,498,838
2226,3.43998E+12,75,495,108
2227,7.74457E+12,47,647,212
2228,6.0973E+12,48,380,465
2229,7.28931E+12,83,762,582
2230,2.61567E+12,90,93,599
2231,1.83443E+11,25,154,759
2232,5.1808E+12,33,848,491
2233,1.10087E+11,59,349,345
2234,2.86973E+12,57,100,543
2235,1.67768E+12,18,321,720
2236,7.82948E+12,8,138,93
2237,1.99123E+12,69,251,200
2238,6.22159E+12,51,901,869
2239,4.43944E+12,20,630,736
2240,3.29872E+12,41,711,560
2241,1.27818E+11,35,334,713
2242,8.75948E+12,5,556,858
2243,2.67718E+12,50,314,705
2244,4.88457E+12,24,549,168
2245,9.60056E+12,73,57,893
2246,8.72457E+11,69,817,485
2247,6.30237E+12,89,880,367
2248,5.45847E+12,20,437,986
2249,4.14181E+12,44,980,141
2250,52924774635,63,165,998
2251,8.61507E+12,56,791,597
2252,2.3129E+12,92,553,178
2253,1.90678E+12,47,893,514
2254,56812257538,58,18,754
2255,5.79873E+12,61,811,232
2256,2.06922E+12,75,758,880
2257,5.56861E+12,92,783,900
2258,5.02165E+12,79,331,817
2259,9.74791E+12,61,913,248
2260,7.20166E+11,6,681,197
2261,5.22441E+12,81,390,397
2262,5.5312E+12,66,758,631
2263,2.53099E+12,83,181,186
2264,8.11324E+12,15,568,784
2265,3.01925E+12,83,646,965
2266,7.80404E+11,82,993,729
2267,9.07621E+12,46,135,236
2268,2.23735E+12,39,797,922
2269,2.92875E+12,84,745,958
2270,9.6976E+12,92,332,920
2271,4.19321E+12,53,614,899
2272,9.48884E+12,82,928,657
2273,2.7165E+12,34,228,55
2274,3.51415E+12,30,864,599
2275,9.90672E+12,96,418,898
2276,6.01359E+12,72,251,72
2277,8.27741E+12,49,461,739
2278,6.06511E+12,25,363,252
2279,4.74459E+12,77,138,517
2280,5.74138E+12,1,708,63
2281,6.26276E+12,72,921,836
2282,3.60366E+12,86,656,647
2283,5.76574E+11,34,204,814
2284,2.64587E+12,8,209,703
2285,6.39252E+12,60,416,53
2286,2.94498E+11,32,785,23
2287,8.60427E+12,21,994,684
2288,3.75092E+12,35,339,583
2289,7.08249E+12,33,376,454
2290,4.26927E+12,18,234,201
2291,8.48011E+12,3,554,949
2292,2.98793E+12,91,140,168
2293,2.79199E+11,33,403,308
2294,5.48062E+12,64,904,649
2295,5.57369E+12,2,90,817
2296,2.37736E+12,40,17,199
2297,3.11488E+12,59,394,519
2298,9.27987E+11,19,496,178
2299,4.69032E+12,94,839,426
2300,7.77122E+12,94,520,572
2301,1.11358E+12,2,195,659
2302,7.81469E+12,57,893,803
2303,4.12526E+11,48,695,268
2304,8.69046E+12,90,280,530
2305,6.88168E+12,54,610,79
2306,5.90089E+12,18,244,826
2307,4.71969E+12,71,217,493
2308,2.66906E+12,65,752,895
2309,6.48804E+12,39,775,536
2310,6.56234E+12,73,415,166
2311,1.43164E+12,69,630,102
2312,7.61333E+12,72,368,252
2313,3.04992E+12,15,548,790
2314,1.95557E+12,99,401,637
2315,2.26338E+12,60,839,794
2316,6.12077E+12,97,485,995
2317,1.69731E+12,10,367,29
2318,9.40358E+12,10,580,673
2319,8.78598E+12,7,482,38
2320,2.11934E+12,45,901,15
2321,4.1591E+12,74,178,263
2322,5.4443E+12,25,515,766
2323,5.84728E+11,58,621,276
2324,1.00626E+11,99,703,897
2325,8.41929E+12,18,414,370
2326,5.26222E+12,81,368,272
2327,8.71401E+12,44,791,516
2328,8.86268E+12,54,64,344
2329,4.96493E+12,2,257,328
2330,3.76125E+12,93,25,102
2331,6.82159E+12,78,618,58
2332,1.74708E+12,14,175,432
2333,7.48597E+12,57,124,632
2334,1.68705E+12,75,556,147
2335,9.23559E+12,79,827,745
2336,9.95301E+12,80,866,339
2337,3.84982E+12,43,789,183
2338,8.276E+12,6,553,524
2339,8.7294E+12,92,949,592
2340,5.60926E+12,97,904,962
2341,2.27478E+12,98,728,684
2342,5.58286E+12,14,825,100
2343,3.89341E+12,21,268,46
2344,4.6086E+12,39,450,862
2345,7.40834E+11,23,46,481
2346,2.95079E+12,56,977,540
2347,2.31246E+12,80,507,824
2348,5.56649E+12,73,305,400
2349,1.48449E+12,82,226,8
2350,2.73595E+12,45,542,527
2351,9.94594E+12,30,587,827
2352,6.7999E+12,50,594,244
2353,9.66436E+12,84,110,333
2354,7.42692E+12,42,674,100
2355,3.14372E+12,78,295,164
2356,5.2639E+12,93,495,701
2357,5.78009E+12,23,243,881
2358,1.92253E+12,18,310,458
2359,8.94835E+12,51,731,284
2360,2.22933E+12,12,886,487
2361,5.83462E+12,85,55,24
2362,9.26799E+12,45,477,216
2363,3.2553E+11,77,294,137
2364,2.62783E+11,21,568,705
2365,1.61418E+12,85,12,400
2366,7.26206E+11,33,380,90
2367,6.22342E+12,95,628,442
2368,3.15246E+12,28,652,472
2369,6.72365E+12,81,764,516
2370,9.08249E+12,88,671,671
2371,6.95925E+11,38,828,845
2372,6.24464E+12,12,866,602
2373,8.95184E+12,19,381,956
2374,3.48664E+12,35,593,735
2375,9.45267E+12,45,260,174
2376,6.43429E+12,81,409,830
2377,9.16645E+12,67,217,20
2378,9.47509E+12,68,518,152
2379,2.19726E+12,87,499,929
2380,9.09109E+12,55,171,357
2381,9.18561E+12,56,364,870
2382,5.7844E+12,13,114,361
2383,8.12473E+12,25,758,410
2384,2.72983E+12,43,95,480
2385,4.13308E+12,91,546,671
2386,8.74647E+12,23,139,562
2387,5.84925E+12,80,199,72
2388,4.75749E+12,36,700,560
2389,6.78943E+12,58,195,468
2390,5.79626E+12,54,912,601
2391,4.52023E+12,81,51,504
2392,6.78849E+12,19,79,864
2393,2.24393E+12,33,587,741
2394,4.96717E+11,34,552,383
2395,9.12672E+12,14,320,331
2396,9.25099E+12,16,748,840
2397,9.16948E+12,55,258,156
2398,1.74436E+12,61,333,916
2399,3.50459E+12,11,610,845
2400,4.32789E+12,86,702,917
2401,8.88447E+12,82,934,426
2402,9.1934E+12,8,149,280
2403,6.92087E+12,27,317,826
2404,4.14597E+12,54,786,37
2405,8.63379E+12,55,237,770
2406,9.16489E+12,69,442,49
2407,9.68709E+12,38,151,125
2408,3.82525E+12,97,723,498
2409,6.04868E+11,35,839,124
2410,7.99778E+12,34,971,181
2411,7.35491E+12,44,768,530
2412,4.04037E+12,4,173,918
2413,1.40786E+11,93,869,460
2414,8.8128E+11,45,163,30
2415,1.838E+12,80,889,102
2416,1.83897E+12,28,654,451
2417,8.52964E+12,34,854,278
2418,9.16126E+12,25,746,220
2419,5.48297E+12,94,688,787
2420,1.25922E+12,51,800,688
2421,7.89734E+12,93,248,90
2422,7.08955E+12,23,232,234
2423,5.51982E+12,58,787,894
2424,2.70852E+12,79,192,538
2425,9.56422E+12,15,653,529
2426,4.25912E+12,34,927,447
2427,2.7442E+12,79,887,19
2428,2.24903E+12,38,933,875
2429,76811680588,32,764,771
2430,2.05483E+12,51,848,608
2431,5.78684E+12,62,746,539
2432,4.90319E+12,19,491,978
2433,6.76591E+12,37,320,833
2434,5.82086E+12,20,738,199
2435,1.10334E+12,91,306,854
2436,7.32343E+12,40,120,426
2437,8.15448E+12,65,861,322
2438,1.20182E+12,27,366,810
2439,8.71129E+12,76,444,846
2440,8.47618E+12,4,567,442
2441,7.13478E+12,54,667,607
2442,7.49189E+12,80,359,346
2443,1.66912E+12,28,52,172
2444,2.19033E+12,31,621,217
2445,1.46343E+12,98,249,464
2446,7.01438E+11,98,304,322
2447,4.91602E+12,94,133,584
2448,1.16979E+12,78,806,825
2449,8.92573E+12,43,258,765
2450,2.90402E+12,14,279,625
2451,4.51346E+11,16,107,874
2452,1.72037E+11,11,795,269
2453,7.72742E+11,36,225,416
2454,3.21322E+12,60,422,71
2455,3.36397E+11,70,787,316
2456,7.75576E+12,70,529,813
2457,6.44294E+12,32,5,154
2458,9.27698E+12,12,806,151
2459,4.90251E+12,71,16,704
2460,1.79027E+11,4,541,472
2461,5.24939E+12,95,642,721
2462,2.77108E+12,62,49,464
2463,6.00826E+12,92,643,405
2464,3.83911E+12,32,113,563
2465,5.99859E+12,64,22,552
2466,6.68682E+12,40,414,837
2467,69634728971,26,305,697
2468,5.1033E+12,45,897,394
2469,1.41896E+12,91,50,848
2470,7.97378E+12,42,516,724
2471,4.78531E+12,57,803,610
2472,6.02206E+12,78,955,249
2473,9.07389E+12,35,685,299
2474,3.31404E+12,59,935,26
2475,3.32715E+12,69,942,202
2476,5.25955E+12,91,896,838
2477,6.67607E+12,43,25,758
2478,2.01069E+12,75,493,441
2479,6.0529E+11,53,968,311
2480,2.44729E+12,88,958,984
2481,6.02209E+12,47,986,907
2482,6.12663E+12,95,995,922
2483,5.55019E+12,99,738,232
2484,1.87387E+12,30,38,792
2485,6.67718E+12,33,718,554
2486,4.42669E+12,89,70,633
2487,8.87965E+12,72,13,676
2488,2.86557E+12,6,688,95
2489,7.83859E+12,52,643,103
2490,4.5666E+12,31,135,884
2491,2.03002E+12,49,365,435
2492,7.27268E+12,96,735,139
2493,9.2273E+12,49,762,251
2494,2.5796E+12,51,426,965
2495,2.4685E+12,29,620,349
2496,9.75919E+12,92,771,490
2497,1.03974E+12,92,366,910
2498,7.68629E+12,22,138,143
2499,4.56195E+12,36,923,283
2500,5.74734E+12,35,777,550
2501,9.3717E+12,93,399,459
2502,3.69883E+12,20,833,478
2503,53763067766,88,238,31
2504,1.03958E+12,44,205,435
2505,6.33532E+12,2,828,588
2506,1.66087E+12,9,702,678
2507,8.14739E+11,5,61,675
2508,2.32911E+12,90,890,589
2509,5.4091E+12,21,750,876
2510,4.91617E+12,9,671,951
2511,4.40931E+12,52,88,602
2512,3.1066E+12,31,371,164
2513,6.87246E+12,89,59,92
2514,8.04761E+12,22,389,848
2515,5.25154E+12,86,114,634
2516,2.0725E+12,51,793,632
2517,3.28101E+12,50,722,946
2518,9.47889E+12,83,71,805
2519,6.4112E+12,47,744,497
2520,7.23887E+12,51,38,291
2521,5.76669E+12,29,121,900
2522,4.83739E+12,73,408,185
2523,3.66319E+12,86,798,571
2524,1.78545E+12,14,561,428
2525,7.94374E+12,48,944,636
2526,8.99001E+11,54,255,398
2527,3.49926E+12,37,565,16
2528,2.54337E+12,63,450,178
2529,7.30299E+12,53,606,81
2530,1.57396E+12,6,54,469
